FIPS,opc,socialcap,sk2014,civic_organizations_county,race_per_white_nonhispanic,per_poverty,college_educ
01067,0.3647930893597152,1.115886926651001,-0.117297375218664,0.019339999,0.6917060643203176,0.2595510983763133,0.4682774490466798
01069,0.47277033867547896,1.122107744216919,-0.56882160874111,0.01367,0.6645527306068651,0.2922813996601267,0.5479992797684179
01071,0.3230347913291676,1.089994192123413,-1.40474205984761,0.01501,0.8924824500501427,0.3248362956033677,0.4217411281385984
01073,0.722698884307543,1.0634149312973022,0.135669253264961,0.01602,0.4988903710890129,0.2555817578392515,0.6368592729625586
01075,0.14404033129276198,1.0884690284729004,-1.0542631555798,0.01517,0.859920777817789,0.33238387379491674,0.42573955474229946
01077,0.5023985479061325,1.1939116716384888,0.656441334808064,0.019130001,0.847206015817451,0.25164368095986545,0.5142124956765085
01079,0.2268739790670942,1.0806970596313477,-0.869837764422742,0.01598,0.7648678080948635,0.2852868439532257,0.3810585914043064
01081,0.5429656473391581,1.0853915214538574,-1.30722978406342,0.01548,0.6744191818903892,0.28652304125205297,0.6715779712534129
01083,0.30614291595849125,1.1245485544204712,-0.944031887302017,0.01228,0.7654417431144236,0.21798397834675745,0.5429013375390495
01085,0.17362833614445877,1.1091599464416504,-0.671986770078007,0.02108,0.24655223732513143,0.4304549114331722,0.38700084961767206
01087,0.4810776138550353,1.1291542053222656,-0.780098206273523,0.027079999,0.15854180029933718,0.3805856103673819,0.5160807778608826
01089,0.68594110567633515,1.152670979499817,-0.602032311363262,0.01661,0.6467886362883547,0.1960389249725122,0.7106554730384244
01091,0.3493607991304798,1.0946543216705322,0.50098698210863,0.01546,0.4488380518606697,0.34823677581863977,0.4586006721662084
01093,0.22600950914082904,1.1546887159347534,-0.929193062726162,0.01225,0.9185361280385724,0.3056217246307765,0.4474896577660774
01095,0.26138870591679475,1.0611469745635986,-1.0422507737803,0.01194,0.8075447236075823,0.3130468907438244,0.5046360722382925
01097,0.4455294918790478,1.0981402397155762,-0.54762328791846,0.01322,0.5689230501745896,0.2915370921634818,0.5249894203802925
01099,0.18805829807240249,1.0044476985931396,-0.238834414601858,0.01195,0.5427362482369534,0.39130641782517617,0.38408751189020246
01101,0.8096818115721708,1.1290122270584106,0.202797269203352,0.018510001,0.33901763013294206,0.29991473218153386,0.617280998870957
01103,0.33763096306610857,1.130164623260498,-0.442338294499298,0.01534,0.7563185223088086,0.25109183368232124,0.5367006959431606
01105,0.6994511998278274,1.114768624305725,-0.56882160874111,0.019242616,0.2934466802969977,0.5291686348606519,0.4591194968553459
01107,0.2346490144741392,1.088485836982727,-0.278404613470804,0.0128,0.5364817467766635,0.34815735437155515,0.44339427388754743
01109,0.5550055500555006,1.1002353429794312,-0.558929059023874,0.019819999,0.5601656016560166,0.3262269598045747,0.49217535495906306
01111,0.23181878394489336,1.026406168937683,-0.94261866591384,0.01612,0.7529474102530136,0.2640589005826821,0.4475786004056796
01113,0.34079928216454997,1.059814214706421,-1.51991960298401,0.0073899999,0.46065709552733297,0.30885119099938474,0.5237923946557039
01115,0.2443487254088579,1.206843614578247,-1.26695297450039,0.01571,0.8586982463717056,0.2125531295487627,0.48982482417296175
01117,0.6465759586191386,1.15995454788208,-0.637362846067679,0.015699999,0.7786554968327148,0.1302061541972538,0.7284341972260996
01119,0.5860748612956161,1.1529666185379028,0.312321926787045,0.021369999,0.24810502461514417,0.44755186025027294,0.5133531157270029
01121,0.29233582544441267,1.116688847541809,-0.771618877944463,0.01546,0.6262704168584473,0.31866659729989855,0.4660939760327184
01123,0.2774968550356429,1.1173820495605469,-0.370970614396376,0.024110001,0.6887348610049087,0.3069438191005053,0.47947116893989605
01125,0.44137864499167895,1.0952634811401367,-0.598499257892821,0.01334,0.6154844311521671,0.26741196198993855,0.5845524423506075
01127,0.1754796443612541,1.197333812713623,-0.625350464268177,0.01458,0.8894712213383248,0.30715781458214353,0.44314680005359297
01129,0.3325071035608488,1.0673089027404783,-0.271338506529921,0.01032,0.6494770570098543,0.3420022029127402,0.3956460426582056
01131,0.3042786255968542,1.0379998683929443,-0.219755925861472,0.01398,0.2684205598726711,0.4655139103554869,0.3698341298847343
01133,0.16818028927009754,1.154082417488098,-1.04931688072118,0.01305,0.936974436596031,0.34478338887464755,0.4059804150151551
02016,0.1755001755001755,0.929707944393158,-1.41534122025894,0.01085,0.23832923832923833,0.12962962962962965,0.5042403683062757
02020,0.9419788710562088,1.2174718379974363,-0.341999575938755,0.017619999,0.5790189111201202,0.15096822382933572,0.7048157606712879
02050,0.02757251571633396,1.0697860717773438,-2.00112148565817,0.01144,0.0972758354472262,0.45080013619339465,0.3448627691051933
02060,0.5714285714285714,1.5891268253326416,0.280524445553069,0.12029663,0.5085714285714286,0.13882352941176468,0.5700787401574803
02068,0.2226179875333927,1.486133337020874,1.54606419866528,0.02723,0.8423864648263579,0.2336405529953917,0.7246465888137676
02070,0,1.263727068901062,-1.46763041162147,0.02486,0.15400120943358195,0.3078647106764466,0.490846286701209
02090,0.6056201550387597,1.3837296962738037,-0.669160327301654,0.017440001,0.6993095930232558,0.14428453860600565,0.7186721857517058
02100,0.2978554408260524,1.181714415550232,2.14597667794628,0.068839997,0.7752184273232724,0.2109311740890688,0.6735135135135135
02105,0,1.2808083295822144,-2.27316660288218,0.05531,0.4380551659654044,0.22825070159027128,0.5523085914669783
02110,1.0239860986129643,1.261182427406311,1.19417207300929,0.025119999,0.6467868557420796,0.12349369159613632,0.7476618944195736
02122,0.8466748768472906,1.2138361930847168,0.370970614396376,0.030470001,0.7992268746579091,0.2078870581657435,0.6143022311874247
02130,0.6884057971014492,1.2153010368347168,0.45859034046333,0.03097,0.6396376811594203,0.1690533891459205,0.6306782825140012
02150,0.8177830644561742,1.128027081489563,-0.120830428689105,0.023770001,0.49029811909895177,0.12125805229253506,0.600962614730244
02164,0.17946877243359655,1.3833297491073608,-1.07758130848471,0.028940175,0.2096195262024408,0.34898843930635837,0.43790849673202614
02170,0.5385834543366644,1.2402749061584473,-0.851465886376445,0.020780001,0.7921969459708263,0.16610474917165607,0.5987299445634001
02180,0.1001201441730076,1.2628819942474363,-0.93837900174931,0.018270001,0.14657589106928315,0.34579923339894336,0.4344202898550725
02185,0.02553104575163398,1.204577922821045,-1.59694016863964,0.01016,0.3091299019607843,0.17091547115285377,0.4676402767102229
02188,0.06480881399870382,1.0915769338607788,-1.58210134406378,0.01402,0.10771224886584577,0.38790734197094623,0.3587550487051556
02195,0.2302732575990175,1.3710486888885498,-0.592846372340114,0.039140001,0.6548971446116058,0.11960542540073982,0.579498861047836
02198,0,1.2679381370544434,-1.1023126827778,0.03107,0.4526299360074918,0.2827662255828608,0.5290554184428988
02220,1.0127314814814814,1.453974962234497,1.15884153830487,0.035069998,0.6157407407407407,0.15750177767243423,0.6732834363813862
02230,0.4516711833785004,1.4851505756378174,-0.0692478480206569,0.036789998,0.8211382113821138,0.14389799635701273,0.6551326412918108
02240,0.18173887758069207,1.2504425048828125,0.470602722262832,0.037179999,0.7365513230590288,0.19781839622641503,0.5564409030544488
02261,0.2975224494211836,1.360032558441162,1.67749378776571,0.032910001,0.6930650221789463,0.1179498412003066,0.6455246913580247
02275,0.19984012789768185,1.224837303161621,-1.59411372586329,0.040259998,0.6187050359712231,0.1739305891848265,0.5127272727272727
02290,0.13948298307606471,1.149689555168152,-0.561048891106139,0.022089999,0.215547703180212,0.36484712061526914,0.4578733294596165
04001,0.08040721007956818,0.9893873929977416,-2.09651392936009,0.018680001,0.1820978590706325,0.4891268837975654,0.48163474159603104
04003,0.5462114771941812,1.1497451066970823,-0.936259169667045,0.022360001,0.5499137978977809,0.29095560956888833,0.632800465546161
04005,0.6034372920707278,1.1622503995895386,-0.867717932340477,0.02241,0.540517009499271,0.2733030826063526,0.6848098218584497
04007,0.5135771112688156,1.0535929203033447,-0.706610694088336,0.02561,0.62253016098308,0.3366007484660246,0.5847190439867785
04009,0.34214127802926625,1.0567781925201416,-1.63297731403814,0.0099299997,0.5085798505105801,0.3065626839317246,0.5653421074833376
04011,0.23629489603024575,0.8928056955337524,-1.14400271372902,0.01355,0.466183574879227,0.2242095177259661,0.5334813802528185
04012,0.3727215889962968,1.2017197608947754,-1.49589483938501,0.02823,0.5739912470542972,0.3521594684385382,0.4579206378869993
04013,0.5146911044836803,0.9541900157928468,-1.43159326622297,0.0096699996,0.5524102466959742,0.22290368542456152,0.6533222871216109
04015,0.3599027420014926,1.117551326751709,-1.74038213953957,0.01219,0.7729073882375599,0.2823309304472511,0.5072321028341257
04017,0.29285256703578294,1.0213301181793213,-1.43936598385794,0.01581,0.4128214514505354,0.42083925161557345,0.5306203473945409
04019,0.641788850737972,1.0615804195404053,-1.14117627095266,0.01337,0.5173329231595969,0.2681689796515443,0.6613657379137079
04021,0.34023193535939816,1.0708963871002195,-1.99688182149364,0.0088400003,0.5678765599258768,0.22994043901849023,0.5650118756117359
04023,0.4141566265060241,0.955528974533081,-1.58492778684014,0.020509999,0.14853700516351118,0.39956634865568086,0.4793870725547744
04025,0.7771838977142682,1.1598799228668213,-0.353305347044168,0.02716,0.8045749713899862,0.23327686502281145,0.6520845817995035
04027,0.2912139324383677,0.7945078611373901,-2.31132358036295,0.0094400002,0.30972272614432755,0.34494043530312246,0.47545202088804367
05001,0.5163559227419895,1.1279817819595337,0.616871135939117,0.0136,0.6976108071899073,0.30378736025553277,0.4501328181598647
